session_id,purchase_probability,intent_segment,recommended_action,actual_revenue
724,0.011372528,Low Intent,Retarget with awareness ad or product education,0
4627,0.009825443,Low Intent,Retarget with awareness ad or product education,0
4201,0.48197848,Medium Intent,Send educational content about Nattoguard benefits,0
6662,0.13537323,Low Intent,Retarget with awareness ad or product education,0
1447,0.017536443,Low Intent,Retarget with awareness ad or product education,0
5339,0.0147893615,Low Intent,Retarget with awareness ad or product education,0
10881,0.4921165,Medium Intent,Send educational content about Nattoguard benefits,1
11906,0.39296836,Low Intent,Retarget with awareness ad or product education,0
11018,0.29052556,Low Intent,Retarget with awareness ad or product education,1
1354,0.026750026,Low Intent,Retarget with awareness ad or product education,0
6491,0.13593581,Low Intent,Retarget with awareness ad or product education,0
1152,0.98392534,High Intent,Send checkout reminder or limited-time offer,1
6996,0.97654516,High Intent,Send checkout reminder or limited-time offer,1
10429,0.621101,Medium Intent,Send educational content about Nattoguard benefits,0
4844,0.75090986,High Intent,Send checkout reminder or limited-time offer,0
9562,0.2677828,Low Intent,Retarget with awareness ad or product education,0
11391,0.06802751,Low Intent,Retarget with awareness ad or product education,0
9322,0.58930653,Medium Intent,Send educational content about Nattoguard benefits,0
1860,0.9598124,High Intent,Send checkout reminder or limited-time offer,1
3820,0.32080042,Low Intent,Retarget with awareness ad or product education,0
3697,0.012494599,Low Intent,Retarget with awareness ad or product education,0
2732,0.7714639,High Intent,Send checkout reminder or limited-time offer,1
9155,0.34935218,Low Intent,Retarget with awareness ad or product education,0
1362,0.010199975,Low Intent,Retarget with awareness ad or product education,0
7159,0.8785961,High Intent,Send checkout reminder or limited-time offer,0
5712,0.5190824,Medium Intent,Send educational content about Nattoguard benefits,1
4701,0.003875748,Low Intent,Retarget with awareness ad or product education,0
1034,0.0027249698,Low Intent,Retarget with awareness ad or product education,0
5194,0.06785158,Low Intent,Retarget with awareness ad or product education,0
3417,0.00067959673,Low Intent,Retarget with awareness ad or product education,0
2817,0.00067944295,Low Intent,Retarget with awareness ad or product education,0
7817,0.1161611,Low Intent,Retarget with awareness ad or product education,0
2659,0.011255375,Low Intent,Retarget with awareness ad or product education,0
2704,0.43868035,Medium Intent,Send educational content about Nattoguard benefits,0
4956,0.6578909,Medium Intent,Send educational content about Nattoguard benefits,0
10778,0.28673717,Low Intent,Retarget with awareness ad or product education,0
6270,0.21431172,Low Intent,Retarget with awareness ad or product education,0
6754,0.020625858,Low Intent,Retarget with awareness ad or product education,0
5078,0.00066037284,Low Intent,Retarget with awareness ad or product education,0
6356,0.97989047,High Intent,Send checkout reminder or limited-time offer,1
2377,0.33488277,Low Intent,Retarget with awareness ad or product education,0
2276,0.0086171115,Low Intent,Retarget with awareness ad or product education,0
4659,0.004406526,Low Intent,Retarget with awareness ad or product education,0
11427,0.0957844,Low Intent,Retarget with awareness ad or product education,0
8285,0.15528657,Low Intent,Retarget with awareness ad or product education,0
2622,0.008489962,Low Intent,Retarget with awareness ad or product education,0
2209,0.8812273,High Intent,Send checkout reminder or limited-time offer,0
3606,0.011780063,Low Intent,Retarget with awareness ad or product education,0
6088,0.21571413,Low Intent,Retarget with awareness ad or product education,0
7924,0.31546423,Low Intent,Retarget with awareness ad or product education,0
10060,0.9379103,High Intent,Send checkout reminder or limited-time offer,1
8797,0.11270651,Low Intent,Retarget with awareness ad or product education,0
8015,0.15713678,Low Intent,Retarget with awareness ad or product education,0
8344,0.10312115,Low Intent,Retarget with awareness ad or product education,0
8291,0.95044065,High Intent,Send checkout reminder or limited-time offer,0
9065,0.13285899,Low Intent,Retarget with awareness ad or product education,0
7268,0.21347044,Low Intent,Retarget with awareness ad or product education,0
8680,0.14647926,Low Intent,Retarget with awareness ad or product education,0
4505,0.67777216,Medium Intent,Send educational content about Nattoguard benefits,0
8210,0.09913382,Low Intent,Retarget with awareness ad or product education,0
4711,0.004583146,Low Intent,Retarget with awareness ad or product education,0
60,0.021269357,Low Intent,Retarget with awareness ad or product education,0
7406,0.07446203,Low Intent,Retarget with awareness ad or product education,0
4278,0.0020128204,Low Intent,Retarget with awareness ad or product education,0
6549,0.22692859,Low Intent,Retarget with awareness ad or product education,0
7871,0.60988504,Medium Intent,Send educational content about Nattoguard benefits,0
5310,0.94659996,High Intent,Send checkout reminder or limited-time offer,1
5879,0.1091106,Low Intent,Retarget with awareness ad or product education,0
4841,0.0006437169,Low Intent,Retarget with awareness ad or product education,0
7072,0.09829305,Low Intent,Retarget with awareness ad or product education,0
3396,0.005085079,Low Intent,Retarget with awareness ad or product education,0
5891,0.30587888,Low Intent,Retarget with awareness ad or product education,0
7272,0.22583728,Low Intent,Retarget with awareness ad or product education,0
4375,0.39465022,Low Intent,Retarget with awareness ad or product education,0
2060,0.5786145,Medium Intent,Send educational content about Nattoguard benefits,1
6250,0.13563949,Low Intent,Retarget with awareness ad or product education,0
2437,0.007051765,Low Intent,Retarget with awareness ad or product education,0
4118,0.6666881,Medium Intent,Send educational content about Nattoguard benefits,0
11482,0.30745292,Low Intent,Retarget with awareness ad or product education,0
8568,0.30049518,Low Intent,Retarget with awareness ad or product education,0
299,0.00088676927,Low Intent,Retarget with awareness ad or product education,0
5414,0.15388584,Low Intent,Retarget with awareness ad or product education,0
11973,0.7462587,Medium Intent,Send educational content about Nattoguard benefits,1
10543,0.46529582,Medium Intent,Send educational content about Nattoguard benefits,0
3190,0.33813128,Low Intent,Retarget with awareness ad or product education,0
9191,0.89889765,High Intent,Send checkout reminder or limited-time offer,1
9546,0.2987955,Low Intent,Retarget with awareness ad or product education,0
3826,0.0048950724,Low Intent,Retarget with awareness ad or product education,0
3713,0.008904476,Low Intent,Retarget with awareness ad or product education,0
9306,0.06514828,Low Intent,Retarget with awareness ad or product education,0
3442,0.0020075992,Low Intent,Retarget with awareness ad or product education,0
4112,0.010929186,Low Intent,Retarget with awareness ad or product education,0
6522,0.6176101,Medium Intent,Send educational content about Nattoguard benefits,0
8684,0.09344633,Low Intent,Retarget with awareness ad or product education,0
1435,0.8244402,High Intent,Send checkout reminder or limited-time offer,1
6443,0.20433871,Low Intent,Retarget with awareness ad or product education,0
7996,0.98478323,High Intent,Send checkout reminder or limited-time offer,1
7105,0.22445723,Low Intent,Retarget with awareness ad or product education,0
8519,0.9165132,High Intent,Send checkout reminder or limited-time offer,1
2765,0.0054550096,Low Intent,Retarget with awareness ad or product education,0
2876,0.6482488,Medium Intent,Send educational content about Nattoguard benefits,0
100,0.14681269,Low Intent,Retarget with awareness ad or product education,0
9819,0.03280954,Low Intent,Retarget with awareness ad or product education,0
7797,0.012954147,Low Intent,Retarget with awareness ad or product education,0
6692,0.17492613,Low Intent,Retarget with awareness ad or product education,0
743,0.024591574,Low Intent,Retarget with awareness ad or product education,0
7565,0.5485145,Medium Intent,Send educational content about Nattoguard benefits,0
8990,0.22597048,Low Intent,Retarget with awareness ad or product education,0
10312,0.045487504,Low Intent,Retarget with awareness ad or product education,0
12134,0.51350164,Medium Intent,Send educational content about Nattoguard benefits,0
9280,0.27770117,Low Intent,Retarget with awareness ad or product education,0
3169,0.0053018597,Low Intent,Retarget with awareness ad or product education,0
5545,0.16774005,Low Intent,Retarget with awareness ad or product education,0
5693,0.2473203,Low Intent,Retarget with awareness ad or product education,0
10385,0.05474437,Low Intent,Retarget with awareness ad or product education,0
5976,0.041753855,Low Intent,Retarget with awareness ad or product education,0
8018,0.17540239,Low Intent,Retarget with awareness ad or product education,1
1156,0.0023592857,Low Intent,Retarget with awareness ad or product education,0
11369,0.14456576,Low Intent,Retarget with awareness ad or product education,0
4942,0.016480321,Low Intent,Retarget with awareness ad or product education,0
8704,0.11229797,Low Intent,Retarget with awareness ad or product education,0
55,0.008739355,Low Intent,Retarget with awareness ad or product education,0
157,0.03446202,Low Intent,Retarget with awareness ad or product education,0
8004,0.9725811,High Intent,Send checkout reminder or limited-time offer,1
5730,0.20012848,Low Intent,Retarget with awareness ad or product education,0
8150,0.82505095,High Intent,Send checkout reminder or limited-time offer,1
7599,0.9063443,High Intent,Send checkout reminder or limited-time offer,0
9873,0.8172571,High Intent,Send checkout reminder or limited-time offer,1
3705,0.65229887,Medium Intent,Send educational content about Nattoguard benefits,0
